frame_id,t_capture_ns,t_estimate_ns,t_control_ns,t_actuate_ns,cap_to_est_ms,est_to_ctrl_ms,ctrl_to_act_ms,total_ms
905,1206480299806,1206482632699,1206482633884,1206482645661,2.33289,0.001185,0.011777,2.34585
906,1206513645856,1206516041226,1206516042522,1206516059447,2.39537,0.001296,0.016925,2.41359
907,1206546950131,1206549318374,1206549319336,1206549331002,2.36824,0.000962,0.011666,2.38087
908,1206580300977,1206582647684,1206582648739,1206582661016,2.34671,0.001055,0.012277,2.36004
909,1206613576402,1206615911555,1206615912666,1206615924498,2.33515,0.001111,0.011832,2.3481
910,1206646972634,1206650110879,1206650112193,1206650132655,3.13824,0.001314,0.020462,3.16002
911,1206680295056,1206682771291,1206682772865,1206682789438,2.47623,0.001574,0.016573,2.49438
912,1206713608738,1206716021663,1206716023237,1206716038236,2.41292,0.001574,0.014999,2.4295
913,1206746876553,1206749303625,1206749304643,1206749316457,2.42707,0.001018,0.011814,2.4399
914,1206780252564,1206782655397,1206782656248,1206782667470,2.40283,0.000851,0.011222,2.41491
915,1206813518729,1206815869676,1206815870417,1206815882323,2.35095,0.000741,0.011906,2.36359
916,1206846879645,1206849225260,1206849226075,1206849237759,2.34562,0.000815,0.011684,2.35811
917,1206880532894,1206882932282,1206882933597,1206882950003,2.39939,0.001315,0.016406,2.41711
918,1206913501023,1206915866451,1206915867377,1206915881339,2.36543,0.000926,0.013962,2.38032
919,1206946857792,1206950711320,1206950714172,1206950739226,3.85353,0.002852,0.025054,3.88143
920,1206980208395,1206982579749,1206982582045,1206982603062,2.37135,0.002296,0.021017,2.39467
921,1207013531037,1207015860819,1207015861763,1207015878059,2.32978,0.000944,0.016296,2.34702
922,1207046832884,1207049222810,1207049223884,1207049239161,2.38993,0.001074,0.015277,2.40628
923,1207080145397,1207082514750,1207082515565,1207082531638,2.36935,0.000815,0.016073,2.38624
924,1207113438744,1207115814264,1207115815171,1207115830855,2.37552,0.000907,0.015684,2.39211
925,1207146775033,1207149191680,1207149192606,1207149205271,2.41665,0.000926,0.012665,2.43024
926,1207180076399,1207182494527,1207182495545,1207182508655,2.41813,0.001018,0.01311,2.43226
927,1207213507903,1207215839167,1207215840037,1207215854573,2.33126,0.00087,0.014536,2.34667
928,1207246730089,1207249093813,1207249094795,1207249109090,2.36372,0.000982,0.014295,2.379
929,1207280084266,1207282424325,1207282425195,1207282439176,2.34006,0.00087,0.013981,2.35491
930,1207313402963,1207315785242,1207315786131,1207315800778,2.38228,0.000889,0.014647,2.39782
931,1207346723142,1207349086941,1207349087922,1207349108328,2.3638,0.000981,0.020406,2.38519
932,1207380022693,1207382388065,1207382389380,1207382404416,2.36537,0.001315,0.015036,2.38172
933,1207413373648,1207415715040,1207415716466,1207415732280,2.34139,0.001426,0.015814,2.35863
934,1207446696864,1207449082623,1207449083753,1207449098919,2.38576,0.00113,0.015166,2.40205
935,1207480014154,1207482399877,1207482400895,1207482415487,2.38572,0.001018,0.014592,2.40133
936,1207513324074,1207515658615,1207515659875,1207515674485,2.33454,0.00126,0.01461,2.35041
937,1207546630532,1207548991905,1207548993164,1207549014551,2.36137,0.001259,0.021387,2.38402
938,1207579976857,1207582361025,1207582362284,1207582375339,2.38417,0.001259,0.013055,2.39848
939,1207613299481,1207615644503,1207615645743,1207615658094,2.34502,0.00124,0.012351,2.35861
940,1207646746095,1207649364746,1207649367487,1207649399262,2.61865,0.002741,0.031775,2.65317
941,1207680029240,1207682530362,1207682532417,1207682554749,2.50112,0.002055,0.022332,2.52551
942,1207713382713,1207715789527,1207715790934,1207715808488,2.40681,0.001407,0.017554,2.42577
943,1207746645137,1207749035785,1207749036692,1207749057098,2.39065,0.000907,0.020406,2.41196
944,1207780018664,1207782537711,1207782538803,1207782554895,2.51905,0.001092,0.016092,2.53623
945,1207813283437,1207815624385,1207815625515,1207815637755,2.34095,0.00113,0.01224,2.35432
946,1207846708773,1207849120457,1207849121549,1207849134660,2.41168,0.001092,0.013111,2.42589
947,1207879994526,1207882517424,1207882519183,1207882537201,2.5229,0.001759,0.018018,2.54268
948,1207913264854,1207915640466,1207915641670,1207915656058,2.37561,0.001204,0.014388,2.3912
949,1207946698245,1207951021592,1207951023314,1207951046201,4.32335,0.001722,0.022887,4.34796
950,1207979956593,1207982396830,1207982398385,1207982416143,2.44024,0.001555,0.017758,2.45955
951,1208013302804,1208015651159,1208015652418,1208015672102,2.34836,0.001259,0.019684,2.3693
952,1208046568577,1208048970651,1208048971984,1208048987372,2.40207,0.001333,0.015388,2.41879
953,1208079936695,1208082294919,1208082296104,1208082311511,2.35822,0.001185,0.015407,2.37482
954,1208113219744,1208115567099,1208115568173,1208115580672,2.34735,0.001074,0.012499,2.36093
955,1208146580251,1208148992676,1208148993768,1208149007267,2.41242,0.001092,0.013499,2.42702
956,1208179848320,1208182400124,1208182401198,1208182413086,2.5518,0.001074,0.011888,2.56477
957,1208213237344,1208215728411,1208215729855,1208215742743,2.49107,0.001444,0.012888,2.5054
958,1208246561113,1208248970778,1208248971908,1208248984648,2.40966,0.00113,0.01274,2.42354
959,1208279882419,1208282233940,1208282235107,1208282250587,2.35152,0.001167,0.01548,2.36817
960,1208313167857,1208315554024,1208315555080,1208315571430,2.38617,0.001056,0.01635,2.40357
961,1208346521976,1208348901847,1208348903384,1208348915401,2.37987,0.001537,0.012017,2.39343
962,1208379787878,1208382187341,1208382188618,1208382200173,2.39946,0.001277,0.011555,2.41229
963,1208413158162,1208415666302,1208415667654,1208415679987,2.50814,0.001352,0.012333,2.52183
964,1208446564500,1208448911428,1208448912632,1208448924298,2.34693,0.001204,0.011666,2.3598
965,1208479761407,1208482174924,1208482176201,1208482187478,2.41352,0.001277,0.011277,2.42607
966,1208513164929,1208515584094,1208515585168,1208515600723,2.41917,0.001074,0.015555,2.43579
967,1208546419203,1208548842423,1208548843627,1208548859144,2.42322,0.001204,0.015517,2.43994
968,1208579743953,1208582156526,1208582157470,1208582169840,2.41257,0.000944,0.01237,2.42589
969,1208613021800,1208615488776,1208615489887,1208615502775,2.46698,0.001111,0.012888,2.48097
970,1208646414675,1208649594083,1208649595879,1208649622618,3.17941,0.001796,0.026739,3.20794
971,1208679750554,1208682071059,1208682072892,1208682091668,2.3205,0.001833,0.018776,2.34111
972,1208713026678,1208715421381,1208715422826,1208715439935,2.3947,0.001445,0.017109,2.41326
973,1208746333577,1208748690728,1208748691857,1208748710319,2.35715,0.001129,0.018462,2.37674
974,1208779674623,1208782047643,1208782048624,1208782069252,2.37302,0.000981,0.020628,2.39463
975,1208812992205,1208815375280,1208815377076,1208815391704,2.38307,0.001796,0.014628,2.3995
976,1208846321712,1208848684769,1208848685936,1208848701416,2.36306,0.001167,0.01548,2.3797
977,1208879646997,1208882098066,1208882100437,1208882117787,2.45107,0.002371,0.01735,2.47079
978,1208913028203,1208915327599,1208915328913,1208915345394,2.2994,0.001314,0.016481,2.31719
979,1208946333879,1208949573375,1208949575134,1208949596114,3.2395,0.001759,0.02098,3.26223
980,1208979681754,1208982057570,1208982059385,1208982079883,2.37582,0.001815,0.020498,2.39813
981,1209012961394,1209015484014,1209015485885,1209015505272,2.52262,0.001871,0.019387,2.54388
982,1209046293382,1209048676790,1209048678068,1209048692752,2.38341,0.001278,0.014684,2.39937
983,1209079616038,1209081964874,1209081966577,1209081981539,2.34884,0.001703,0.014962,2.3655
984,1209112930045,1209115273308,1209115274437,1209115290177,2.34326,0.001129,0.01574,2.36013
985,1209146224740,1209148570002,1209148571391,1209148585316,2.34526,0.001389,0.013925,2.36058
986,1209179529341,1209181886658,1209181887972,1209181902546,2.35732,0.001314,0.014574,2.37321
987,1209212873976,1209215362876,1209215364117,1209215378283,2.4889,0.001241,0.014166,2.50431
988,1209246191576,1209248618407,1209248619814,1209248632387,2.42683,0.001407,0.012573,2.44081
989,1209279543044,1209281880918,1209281882214,1209281897399,2.33787,0.001296,0.015185,2.35435
990,1209312854552,1209315200241,1209315201185,1209315217536,2.34569,0.000944,0.016351,2.36298
991,1209346163857,1209348529358,1209348530710,1209348545135,2.3655,0.001352,0.014425,2.38128
992,1209380178982,1209384710018,1209384712555,1209384732331,4.53104,0.002537,0.019776,4.55335
993,1209412854701,1209415197334,1209415199316,1209415218425,2.34263,0.001982,0.019109,2.36372
994,1209446174931,1209448545117,1209448546432,1209448561950,2.37019,0.001315,0.015518,2.38702
995,1209479498679,1209481861014,1209481862292,1209481876809,2.36233,0.001278,0.014517,2.37813
996,1209512806021,1209515140098,1209515141395,1209515154745,2.33408,0.001297,0.01335,2.34872
997,1209546111381,1209548496159,1209548497288,1209548510732,2.38478,0.001129,0.013444,2.39935
998,1209579426148,1209581809278,1209581810426,1209581824388,2.38313,0.001148,0.013962,2.39824
999,1209612754543,1209615155783,1209615156820,1209615169023,2.40124,0.001037,0.012203,2.41448
1000,1209646081884,1209649044344,1209649046269,1209649064083,2.96246,0.001925,0.017814,2.9822
1001,1209679492514,1209681963990,1209681965842,1209681985470,2.47148,0.001852,0.019628,2.49296
1002,1209712761470,1209715130323,1209715132101,1209715152803,2.36885,0.001778,0.020702,2.39133
1003,1209746055164,1209748520511,1209748521899,1209748537935,2.46535,0.001388,0.016036,2.48277
1004,1209779373431,1209781725989,1209781727304,1209781746247,2.35256,0.001315,0.018943,2.37282
1005,1209812703103,1209815217038,1209815218334,1209815235185,2.51394,0.001296,0.016851,2.53208
1006,1209846068012,1209848708124,1209848709383,1209848727141,2.64011,0.001259,0.017758,2.65913
1007,1209879479677,1209881838364,1209881839512,1209881866029,2.35869,0.001148,0.026517,2.38635
1008,1209912726187,1209915090818,1209915092466,1209915111909,2.36463,0.001648,0.019443,2.38572
1009,1209946058821,1209948911010,1209948914325,1209948940823,2.85219,0.003315,0.026498,2.882
1010,1209979470542,1209981854116,1209981856430,1209981875873,2.38357,0.002314,0.019443,2.40533
1011,1210012755530,1210015289798,1210015291835,1210015319536,2.53427,0.002037,0.027701,2.56401
1012,1210046090331,1210048443000,1210048444185,1210048459443,2.35267,0.001185,0.015258,2.36911
1013,1210079374486,1210081758153,1210081760153,1210081777596,2.38367,0.002,0.017443,2.40311
1014,1210112771856,1210115144801,1210115146635,1210115165207,2.37295,0.001834,0.018572,2.39335
1015,1210146015718,1210148350814,1210148352666,1210148367591,2.3351,0.001852,0.014925,2.35187
1016,1210179384516,1210181723927,1210181725778,1210181741481,2.33941,0.001851,0.015703,2.35697
1017,1210212666042,1210215137777,1210215140332,1210215162183,2.47173,0.002555,0.021851,2.49614
1018,1210246057376,1210248455615,1210248457189,1210248470281,2.39824,0.001574,0.013092,2.4129
1019,1210279312978,1210281664776,1210281665832,1210281683849,2.3518,0.001056,0.018017,2.37087
1020,1210312673220,1210315061239,1210315062257,1210315078275,2.38802,0.001018,0.016018,2.40505
1021,1210345938859,1210348290398,1210348291324,1210348304860,2.35154,0.000926,0.013536,2.366
1022,1210379319341,1210381677843,1210381678880,1210381691212,2.3585,0.001037,0.012332,2.37187
1023,1210412600478,1210414974905,1210414975572,1210414988478,2.37443,0.000667,0.012906,2.388
1024,1210445965406,1210448318149,1210448319371,1210448333148,2.35274,0.001222,0.013777,2.36774
1025,1210479281393,1210482245371,1210482247223,1210482270314,2.96398,0.001852,0.023091,2.98892
1026,1210512645672,1210514979454,1210514981657,1210514998712,2.33378,0.002203,0.017055,2.35304
1027,1210545909829,1210548461873,1210548463855,1210548484094,2.55204,0.001982,0.020239,2.57427
1028,1210579295867,1210581677349,1210581679422,1210581698458,2.38148,0.002073,0.019036,2.40259
1029,1210612570042,1210614960763,1210614962300,1210614975596,2.39072,0.001537,0.013296,2.40555
1030,1210645953301,1210648632485,1210648633966,1210648654446,2.67918,0.001481,0.02048,2.70114
1031,1210679237531,1210681580941,1210681583645,1210681603403,2.34341,0.002704,0.019758,2.36587
1032,1210712584516,1210714932814,1210714935000,1210714951813,2.3483,0.002186,0.016813,2.3673
1033,1210745856024,1210748249190,1210748250634,1210748268411,2.39317,0.001444,0.017777,2.41239
1034,1210779214989,1210781606952,1210781608081,1210781621636,2.39196,0.001129,0.013555,2.40665
1035,1210812497143,1210814828499,1210814830128,1210814844942,2.33136,0.001629,0.014814,2.3478
1036,1210845886585,1210848311638,1210848313860,1210848330396,2.42505,0.002222,0.016536,2.44381
1037,1210879156073,1210881529462,1210881530999,1210881546702,2.37339,0.001537,0.015703,2.39063
1038,1210912548292,1210914864334,1210914866167,1210914882388,2.31604,0.001833,0.016221,2.3341
1039,1210945837945,1210948180004,1210948181448,1210948197373,2.34206,0.001444,0.015925,2.35943
1040,1210979224943,1210981683678,1210981685401,1210981706381,2.45873,0.001723,0.02098,2.48144
1041,1211012451582,1211014807102,1211014808195,1211014823897,2.35552,0.001093,0.015702,2.37231
1042,1211045834747,1211048205988,1211048207432,1211048219543,2.37124,0.001444,0.012111,2.3848
1043,1211079101031,1211081443922,1211081444996,1211081460217,2.34289,0.001074,0.015221,2.35919
1044,1211112464697,1211114816143,1211114816977,1211114830846,2.35145,0.000834,0.013869,2.36615
1045,1211145737980,1211148070891,1211148071965,1211148084649,2.33291,0.001074,0.012684,2.34667
1046,1211179144532,1211181482054,1211181483091,1211181498553,2.33752,0.001037,0.015462,2.35402
1047,1211212382133,1211214704934,1211214707008,1211214723969,2.3228,0.002074,0.016961,2.34184
1048,1211245750151,1211248104227,1211248105597,1211248126207,2.35408,0.00137,0.02061,2.37606
1049,1211279055173,1211281383992,1211281385214,1211281397731,2.32882,0.001222,0.012517,2.34256
1050,1211312402100,1211314731566,1211314732548,1211314747547,2.32947,0.000982,0.014999,2.34545
1051,1211345681920,1211348023441,1211348024885,1211348036385,2.34152,0.001444,0.0115,2.35446
1052,1211379057807,1211381428401,1211381429419,1211381444048,2.37059,0.001018,0.014629,2.38624
1053,1211412353089,1211414755273,1211414756773,1211414771105,2.40218,0.0015,0.014332,2.41802
1054,1211445746568,1211448184398,1211448185916,1211448221784,2.43783,0.001518,0.035868,2.47522
1055,1211479008556,1211481387816,1211481388686,1211481400000,2.37926,0.00087,0.011314,2.39144
1056,1211512344780,1211514685820,1211514686708,1211514701930,2.34104,0.000888,0.015222,2.35715
1057,1211545642358,1211547977491,1211547978769,1211547993323,2.33513,0.001278,0.014554,2.35096
1058,1211578988618,1211581332213,1211581333065,1211581344823,2.3436,0.000852,0.011758,2.35621
1059,1211612264012,1211614619551,1211614620422,1211614632847,2.35554,0.000871,0.012425,2.36883
1060,1211645636641,1211648162557,1211648165038,1211648198573,2.52592,0.002481,0.033535,2.56193
1061,1211679001196,1211681464153,1211681466283,1211681482393,2.46296,0.00213,0.01611,2.4812
1062,1211712305903,1211714705291,1211714706920,1211714721549,2.39939,0.001629,0.014629,2.41565
1063,1211745571076,1211747918523,1211747919930,1211747932818,2.34745,0.001407,0.012888,2.36174
1064,1211778956167,1211781307650,1211781308798,1211781321723,2.35148,0.001148,0.012925,2.36556
1065,1211812231208,1211814619966,1211814620874,1211814633780,2.38876,0.000908,0.012906,2.40257
1066,1211845612592,1211848074309,1211848075401,1211848089456,2.46172,0.001092,0.014055,2.47686
1067,1211878904131,1211881362589,1211881363552,1211881374921,2.45846,0.000963,0.011369,2.47079
1068,1211912260999,1211914650647,1211914652017,1211914666664,2.38965,0.00137,0.014647,2.40566
1069,1211945538873,1211947930187,1211947932039,1211947947945,2.39131,0.001852,0.015906,2.40907
1070,1211978944145,1211981300776,1211981302702,1211981319664,2.35663,0.001926,0.016962,2.37552
1071,1212012180151,1212014523005,1212014524542,1212014539819,2.34285,0.001537,0.015277,2.35967
1072,1212045545148,1212047900057,1212047901649,1212047917408,2.35491,0.001592,0.015759,2.37226
1073,1212078847205,1212081201855,1212081203651,1212081217316,2.35465,0.001796,0.013665,2.37011
1074,1212112185315,1212114538020,1212114539335,1212114551575,2.3527,0.001315,0.01224,2.36626
1075,1212145467762,1212147848891,1212147849873,1212147861983,2.38113,0.000982,0.01211,2.39422
1076,1212178828370,1212181197686,1212181198704,1212181211055,2.36932,0.001018,0.012351,2.38268
1077,1212212116095,1212214443895,1212214445858,1212214459838,2.3278,0.001963,0.01398,2.34374
1078,1212245524459,1212247875480,1212247876794,1212247890701,2.35102,0.001314,0.013907,2.36624
1079,1212278797759,1212281220478,1212281221645,1212281234014,2.42272,0.001167,0.012369,2.43626
1080,1212312142405,1212314546626,1212314548015,1212314561643,2.40422,0.001389,0.013628,2.41924
1081,1212345405928,1212347767688,1212347769170,1212347781465,2.36176,0.001482,0.012295,2.37554
1082,1212378772406,1212381163739,1212381164739,1212381175793,2.39133,0.001,0.011054,2.40339
1083,1212412058112,1212414455741,1212414456667,1212414467555,2.39763,0.000926,0.010888,2.40944
1084,1212445416999,1212447788592,1212447789499,1212447800887,2.37159,0.000907,0.011388,2.38389
1085,1212478718815,1212481221251,1212481222714,1212481233065,2.50244,0.001463,0.010351,2.51425
1086,1212512064850,1212514417297,1212514418611,1212514432684,2.35245,0.001314,0.014073,2.36783
1087,1212545361519,1212547715650,1212547716909,1212547731001,2.35413,0.001259,0.014092,2.36948
1088,1212578708313,1212581111219,1212581112404,1212581125274,2.40291,0.001185,0.01287,2.41696
1089,1212611998778,1212614381889,1212614382834,1212614393462,2.38311,0.000945,0.010628,2.39468
1090,1212645410679,1212647869378,1212647871933,1212647908690,2.4587,0.002555,0.036757,2.49801
1091,1212678737161,1212681387642,1212681389771,1212681405140,2.65048,0.002129,0.015369,2.66798
1092,1212712034181,1212714392275,1212714394034,1212714415125,2.35809,0.001759,0.021091,2.38094
1093,1212745298314,1212747656686,1212747658075,1212747669778,2.35837,0.001389,0.011703,2.37146
1094,1212778669829,1212781072161,1212781073328,1212781084401,2.40233,0.001167,0.011073,2.41457
1095,1212811945979,1212814304129,1212814305332,1212814316943,2.35815,0.001203,0.011611,2.37096
1096,1212845321528,1212847672734,1212847673864,1212847684659,2.35121,0.00113,0.010795,2.36313
1097,1212878620750,1212881093225,1212881094151,1212881105335,2.47248,0.000926,0.011184,2.48459
1098,1212911983837,1212914365504,1212914366707,1212914379651,2.38167,0.001203,0.012944,2.39581
1099,1212945270337,1212947663077,1212947664521,1212947679261,2.39274,0.001444,0.01474,2.40892
1100,1212978684643,1212981037367,1212981038904,1212981055273,2.35272,0.001537,0.016369,2.37063
1101,1213011912166,1213014283333,1213014285333,1213014301850,2.37117,0.002,0.016517,2.38968
1102,1213045322824,1213047679511,1213047680936,1213047694713,2.35669,0.001425,0.013777,2.37189
1103,1213078596640,1213080983861,1213080985454,1213081047264,2.38722,0.001593,0.06181,2.45062
1104,1213111928340,1213114310618,1213114312266,1213114379539,2.38228,0.001648,0.067273,2.4512
1105,1213145219655,1213147547344,1213147548325,1213147616542,2.32769,0.000981,0.068217,2.39689
1106,1213178583020,1213180945299,1213180946336,1213181019497,2.36228,0.001037,0.073161,2.43648
1107,1213211863520,1213214255464,1213214256908,1213214341921,2.39194,0.001444,0.085013,2.4784
1108,1213245231404,1213247576962,1213247578332,1213247646271,2.34556,0.00137,0.067939,2.41487
1109,1213278523311,1213280909107,1213280909995,1213280935216,2.3858,0.000888,0.025221,2.4119
1110,1213311854215,1213314260139,1213314261195,1213314330671,2.40592,0.001056,0.069476,2.47646
1111,1213345135271,1213347526863,1213347527900,1213347598617,2.39159,0.001037,0.070717,2.46335
1112,1213378500377,1213380863415,1213380864359,1213380927318,2.36304,0.000944,0.062959,2.42694
1113,1213411780044,1213414137397,1213414138342,1213414188783,2.35735,0.000945,0.050441,2.40874
1114,1213445206460,1213447578701,1213447579794,1213447632475,2.37224,0.001093,0.052681,2.42602
1115,1213478471647,1213480858998,1213480859980,1213480931993,2.38735,0.000982,0.072013,2.46035
1116,1213511821920,1213514217290,1213514218104,1213514282026,2.39537,0.000814,0.063922,2.46011
1117,1213545090811,1213547446868,1213547447923,1213547498086,2.35606,0.001055,0.050163,2.40727
1118,1213578447898,1213580825676,1213580826917,1213580890005,2.37778,0.001241,0.063088,2.44211
1119,1213611727899,1213614092918,1213614094066,1213614163413,2.36502,0.001148,0.069347,2.43551
1120,1213645105856,1213647469060,1213647470356,1213647550795,2.3632,0.001296,0.080439,2.44494
1121,1213678458666,1213680979878,1213680981600,1213681065187,2.52121,0.001722,0.083587,2.60652
1122,1213711765090,1213714206364,1213714207697,1213714281988,2.44127,0.001333,0.074291,2.5169
1123,1213745036925,1213747389427,1213747390445,1213747440960,2.3525,0.001018,0.050515,2.40403
1124,1213778408567,1213780788974,1213780789863,1213780838600,2.38041,0.000889,0.048737,2.43003
1125,1213811680011,1213814041845,1213814042697,1213814118747,2.36183,0.000852,0.07605,2.43874
1126,1213845082093,1213847451242,1213847452612,1213847608897,2.36915,0.00137,0.156285,2.5268
1127,1213878351203,1213880772385,1213880773626,1213880784199,2.42118,0.001241,0.010573,2.433
1128,1213911724417,1213914177375,1213914178949,1213914191151,2.45296,0.001574,0.012202,2.46673
1129,1213945016211,1213947429912,1213947431189,1213947443411,2.4137,0.001277,0.012222,2.4272
1130,1213978420441,1213980855344,1213980857437,1213980872417,2.4349,0.002093,0.01498,2.45198
1131,1214011642184,1214014021813,1214014023017,1214014036960,2.37963,0.001204,0.013943,2.39478
1132,1214045023267,1214047371084,1214047372306,1214047385398,2.34782,0.001222,0.013092,2.36213
1133,1214078326708,1214080670451,1214080672266,1214080683987,2.34374,0.001815,0.011721,2.35728
1134,1214111660740,1214114148658,1214114149732,1214114166268,2.48792,0.001074,0.016536,2.50553
1135,1214144949867,1214147280815,1214147281926,1214147293554,2.33095,0.001111,0.011628,2.34369
1136,1214178312045,1214180670787,1214180671935,1214180685360,2.35874,0.001148,0.013425,2.37331
1137,1214211592117,1214213955692,1214213957173,1214213971043,2.36357,0.001481,0.01387,2.37893
1138,1214244996532,1214247357052,1214247358459,1214247370829,2.36052,0.001407,0.01237,2.3743
1139,1214278275642,1214280650364,1214280651604,1214280664141,2.37472,0.00124,0.012537,2.3885
1140,1214311611006,1214314015134,1214314016078,1214314027318,2.40413,0.000944,0.01124,2.41631
1141,1214344890060,1214347265171,1214347266078,1214347276781,2.37511,0.000907,0.010703,2.38672
1142,1214378240775,1214380615572,1214380616498,1214380626904,2.3748,0.000926,0.010406,2.38613
1143,1214412390231,1214415856043,1214415857840,1214415875338,3.46581,0.001797,0.017498,3.48511
1144,1214444937188,1214447429198,1214447430995,1214447445716,2.49201,0.001797,0.014721,2.50853
1145,1214478208354,1214480627128,1214480629110,1214480644979,2.41877,0.001982,0.015869,2.43662
1146,1214511514517,1214513929495,1214513930847,1214513946753,2.41498,0.001352,0.015906,2.43224
1147,1214544840252,1214547360390,1214547361612,1214547377796,2.52014,0.001222,0.016184,2.53754
1148,1214578148211,1214580693885,1214580694829,1214580710050,2.54567,0.000944,0.015221,2.56184
1149,1214611495279,1214613853113,1214613854391,1214613868964,2.35783,0.001278,0.014573,2.37369
1150,1214645428916,1214647940851,1214647944221,1214648038974,2.51193,0.00337,0.094753,2.61006
1151,1214678186785,1214680584264,1214680586098,1214680604115,2.39748,0.001834,0.018017,2.41733
1152,1214711447006,1214713858430,1214713859948,1214713879336,2.41142,0.001518,0.019388,2.43233
1153,1214744755651,1214747132447,1214747133613,1214747150631,2.3768,0.001166,0.017018,2.39498
1154,1214778072720,1214780476755,1214780478033,1214780493310,2.40403,0.001278,0.015277,2.42059
1155,1214811404639,1214813799878,1214813801174,1214813818877,2.39524,0.001296,0.017703,2.41424
1156,1214844722206,1214847103243,1214847104965,1214847122130,2.38104,0.001722,0.017165,2.39992
1157,1214878049347,1214880451549,1214880453215,1214880469881,2.4022,0.001666,0.016666,2.42053
1158,1214911406893,1214913846333,1214913848018,1214913866442,2.43944,0.001685,0.018424,2.45955
1159,1214944770420,1214947164381,1214947165678,1214947182769,2.39396,0.001297,0.017091,2.41235
1160,1214978119707,1214980506243,1214980507965,1214980526038,2.38654,0.001722,0.018073,2.40633
1161,1215011381056,1215013775110,1215013776925,1215013795368,2.39405,0.001815,0.018443,2.41431
1162,1215045383927,1215047770815,1215047772852,1215047790017,2.38689,0.002037,0.017165,2.40609
1163,1215078269469,1215081233983,1215081236298,1215081255315,2.96451,0.002315,0.019017,2.98585
1164,1215111373422,1215113728849,1215113730330,1215113745551,2.35543,0.001481,0.015221,2.37213
1165,1215144669398,1215147065415,1215147066711,1215147082191,2.39602,0.001296,0.01548,2.41279
1166,1215177993539,1215180387519,1215180389315,1215180405184,2.39398,0.001796,0.015869,2.41165
1167,1215211298959,1215213680754,1215213682106,1215213696938,2.38179,0.001352,0.014832,2.39798
1168,1215244629729,1215247006636,1215247007895,1215247024653,2.37691,0.001259,0.016758,2.39492
1169,1215278069436,1215280556502,1215280558372,1215280575056,2.48707,0.00187,0.016684,2.50562
1170,1215311309582,1215313757114,1215313759040,1215313774150,2.44753,0.001926,0.01511,2.46457
1171,1215344619039,1215346990039,1215346991780,1215347006908,2.371,0.001741,0.015128,2.38787
1172,1215377913682,1215380312125,1215380313347,1215380328401,2.39844,0.001222,0.015054,2.41472
1173,1215411238601,1215413630247,1215413631932,1215413648357,2.39165,0.001685,0.016425,2.40976
1174,1215444803317,1215447255515,1215447257034,1215447271866,2.4522,0.001519,0.014832,2.46855
1175,1215477959081,1215480345932,1215480347746,1215480363542,2.38685,0.001814,0.015796,2.40446
1176,1215511242262,1215513663351,1215513664832,1215513680757,2.42109,0.001481,0.015925,2.4385
1177,1215544551367,1215546928774,1215546930144,1215547021526,2.37741,0.00137,0.091382,2.47016
1178,1215577906357,1215580473529,1215580475640,1215580553486,2.56717,0.002111,0.077846,2.64713
1179,1215611201667,1215613595610,1215613596906,1215613681567,2.39394,0.001296,0.084661,2.4799
1180,1215644507198,1215646866680,1215646867847,1215646930009,2.35948,0.001167,0.062162,2.42281
1181,1215677888835,1215680300350,1215680302313,1215680368012,2.41152,0.001963,0.065699,2.47918
1182,1215711189421,1215713591512,1215713593030,1215713627491,2.40209,0.001518,0.034461,2.43807
1183,1215744551893,1215746954058,1215746956280,1215747016350,2.40217,0.002222,0.06007,2.46446
1184,1215777827037,1215780261551,1215780263051,1215780291475,2.43451,0.0015,0.028424,2.46444
1185,1215811169712,1215813572358,1215813574247,1215813592023,2.40265,0.001889,0.017776,2.42231
1186,1215844497739,1215846879220,1215846880627,1215846897237,2.38148,0.001407,0.01661,2.3995
1187,1215877819397,1215880201044,1215880202951,1215880222339,2.38165,0.001907,0.019388,2.40294
1188,1215911145350,1215913505462,1215913507239,1215913524646,2.36011,0.001777,0.017407,2.3793
1189,1215944471914,1215946785437,1215946786844,1215946804083,2.31352,0.001407,0.017239,2.33217
1190,1215977860548,1215980396740,1215980398925,1215980413998,2.53619,0.002185,0.015073,2.55345
1191,1216011223499,1216013589869,1216013591962,1216013619830,2.36637,0.002093,0.027868,2.39633
1192,1216044431275,1216046755982,1216046757667,1216046775740,2.32471,0.001685,0.018073,2.34447
1193,1216077776505,1216080122951,1216080124766,1216080140413,2.34645,0.001815,0.015647,2.36391
1194,1216111074571,1216113465829,1216113467458,1216113481087,2.39126,0.001629,0.013629,2.40652
1195,1216144404561,1216146752563,1216146754303,1216146773135,2.348,0.00174,0.018832,2.36857
1196,1216177751142,1216180117920,1216180119865,1216180138993,2.36678,0.001945,0.019128,2.38785
1197,1216211080058,1216213436615,1216213438393,1216213455743,2.35656,0.001778,0.01735,2.37568
1198,1216244409771,1216246842470,1216246843822,1216246858247,2.4327,0.001352,0.014425,2.44848
1199,1216277712892,1216280075041,1216280077096,1216280091317,2.36215,0.002055,0.014221,2.37843
1200,1216311023272,1216313393161,1216313394754,1216313411382,2.36989,0.001593,0.016628,2.38811
1201,1216344329949,1216346678321,1216346679617,1216346694598,2.34837,0.001296,0.014981,2.36465
1202,1216377646292,1216380044179,1216380045660,1216380057382,2.39789,0.001481,0.011722,2.41109
